SaleID,Time,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity
12008607,04-07-2023 12:01,D0034,Naproxen,Respiratory,50,2023-10,2
12008607,04-07-2023 12:01,D0091,Ranitidine,Diabetes,185,2023-05,10
12008607,04-07-2023 12:01,D0029,Nebivolol,Immunosuppressant,79,2023-12,4
12008608,04-07-2023 12:02,D0083,Pioglitazone,Diabetes,129,2023-11,6
12008608,04-07-2023 12:02,D0006,Escitalopram,Diabetes,110,2023-06,2
12008608,04-07-2023 12:02,D0001,Amlodipine,Antiviral,160,2023-11,10
12008608,04-07-2023 12:02,D0041,Lorazepam,Neurological,149,2023-08,8
12008609,04-07-2023 12:03,D0008,Levofloxacin,Analgesic,150,2024-03,7
12008609,04-07-2023 12:03,D0061,Fexofenadine,Hormonal,54,2024-02,10
12008609,04-07-2023 12:03,D0067,Clindamycin,Respiratory,189,2024-02,2
12008609,04-07-2023 12:03,D0051,Ciprofloxacin,Psychotropic,106,2023-11,10
12008610,04-07-2023 12:04,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-07,5
12008610,04-07-2023 12:04,D0047,Ezetimibe,Psychotropic,140,2023-12,9
12008610,04-07-2023 12:04,D0088,Furosemide,Hormonal,138,2023-06,6
12008610,04-07-2023 12:04,D0018,Simvastatin,Respiratory,124,2023-06,10
12008610,04-07-2023 12:04,D0059,Venlafaxine,Dermatological,58,2023-09,9
12008611,04-07-2023 12:05,D0071,Insulin Glargine,Dermatological,46,2023-10,7
12008612,04-07-2023 12:06,D0088,Furosemide,Hormonal,138,2024-04,7
12008612,04-07-2023 12:06,D0029,Alprazolam,Analgesic,141,2024-03,2
12008613,04-07-2023 12:07,D0059,Sertraline,Diabetes,200,2023-11,1
12008613,04-07-2023 12:07,D0073,Doxycycline,Cardiovascular,188,2023-06,2
12008613,04-07-2023 12:07,D0033,Levothyroxine,Oncology,31,2023-09,8
12008613,04-07-2023 12:07,D0029,Meloxicam,Antifungal,128,2023-10,2
12008613,04-07-2023 12:07,D0029,Nebivolol,Immunosuppressant,79,2023-09,5
12008614,04-07-2023 12:08,D0085,Pantoprazole,Immunosuppressant,50,2024-02,9
12008614,04-07-2023 12:08,D0010,Tramadol,Oncology,43,2023-08,1
12008614,04-07-2023 12:08,D0083,Gabapentin,Analgesic,170,2023-09,8
12008615,04-07-2023 12:09,D0017,Polyethylene Glycol,Diabetes,111,2023-11,6
12008615,04-07-2023 12:09,D0051,Olmesartan,Analgesic,170,2024-03,9
12008615,04-07-2023 12:09,D0083,Acetaminophen,Neurological,75,2024-02,9
12008616,04-07-2023 12:10,D0088,Furosemide,Hormonal,138,2023-06,9
12008617,04-07-2023 12:11,D0029,Alprazolam,Analgesic,141,2024-02,10
12008617,04-07-2023 12:11,D0017,Polyethylene Glycol,Diabetes,111,2023-12,7
12008617,04-07-2023 12:11,D0068,Tetracycline,Immunosuppressant,149,2023-09,4
12008617,04-07-2023 12:11,D0022,Amoxicillin,Cardiovascular,31,2023-07,8
12008618,04-07-2023 12:12,D0060,Rosuvastatin,Psychotropic,86,2023-09,4
12008618,04-07-2023 12:12,D0068,Tetracycline,Immunosuppressant,149,2024-03,3
12008619,04-07-2023 12:13,D0092,Timolol,Respiratory,169,2023-11,1
12008619,04-07-2023 12:13,D0059,Sertraline,Diabetes,200,2024-03,8
12008619,04-07-2023 12:13,D0004,Levetiracetam,Immunosuppressant,184,2023-10,9
12008619,04-07-2023 12:13,D0077,Digoxin,Antibiotic,186,2023-08,6
12008620,04-07-2023 12:14,D0029,Alprazolam,Analgesic,141,2023-08,7
12008620,04-07-2023 12:14,D0021,Clopidogrel,Antiviral,78,2023-06,2
12008620,04-07-2023 12:14,D0077,Digoxin,Antibiotic,186,2023-06,10
12008621,04-07-2023 12:15,D0018,Bimatoprost,Oncology,66,2023-05,2
12008621,04-07-2023 12:15,D0024,Lubiprostone,Gastrointestinal,27,2023-09,8
12008621,04-07-2023 12:15,D0076,Enalapril,Antiviral,112,2023-12,1
12008621,04-07-2023 12:15,D0056,Zolpidem,Antifungal,122,2024-01,5
12008622,04-07-2023 12:16,D0063,Selegiline,Neurological,82,2023-11,6
12008622,04-07-2023 12:16,D0030,Allopurinol,Gastrointestinal,123,2023-06,7
12008622,04-07-2023 12:16,D0071,Insulin Glargine,Dermatological,46,2023-10,7
12008622,04-07-2023 12:16,D0022,Amoxicillin,Cardiovascular,31,2023-09,6
12008622,04-07-2023 12:16,D0049,Donepezil,Antiviral,184,2023-05,2
12008623,04-07-2023 12:17,D0023,Nitroglycerin,Oncology,144,2024-02,8
12008624,04-07-2023 12:18,D0061,Fexofenadine,Hormonal,54,2023-12,5
12008624,04-07-2023 12:18,D0033,Levothyroxine,Oncology,31,2023-11,1
12008624,04-07-2023 12:18,D0091,Metformin,Analgesic,56,2023-08,4
12008625,04-07-2023 12:19,D0030,Montelukast,Dermatological,93,2023-05,3
12008626,04-07-2023 12:20,D0010,Tramadol,Oncology,43,2023-09,4
12008626,04-07-2023 12:20,D0003,Glipizide,Dermatological,97,2023-07,6
12008626,04-07-2023 12:20,D0051,Olmesartan,Analgesic,170,2023-09,6
12008626,04-07-2023 12:20,D0008,Levofloxacin,Analgesic,150,2024-04,3
12008626,04-07-2023 12:20,D0026,Senna,Immunosuppressant,46,2023-08,2
12008627,04-07-2023 12:21,D0047,Ezetimibe,Psychotropic,140,2024-03,5
12008627,04-07-2023 12:21,D0052,Cephalexin,Antibiotic,64,2023-05,6
12008628,04-07-2023 12:22,D0030,Montelukast,Dermatological,93,2023-07,9
12008628,04-07-2023 12:22,D0061,Fexofenadine,Hormonal,54,2023-08,1
12008628,04-07-2023 12:22,D0029,Oxycodone,Cardiovascular,87,2024-04,6
12008629,04-07-2023 12:23,D0073,Quetiapine,Oncology,41,2024-03,3
12008629,04-07-2023 12:23,D0042,Saxagliptin,Antibiotic,189,2023-11,4
12008629,04-07-2023 12:23,D0091,Ranitidine,Diabetes,185,2023-08,2
12008629,04-07-2023 12:23,D0034,Memantine,Cardiovascular,142,2024-02,9
12008629,04-07-2023 12:23,D0092,Timolol,Respiratory,169,2023-11,2
12008630,04-07-2023 12:24,D0005,Brimonidine,Hormonal,156,2023-12,2
12008630,04-07-2023 12:24,D0050,Lansoprazole,Analgesic,34,2023-06,7
12008630,04-07-2023 12:24,D0033,Mirtazapine,Antiviral,158,2023-12,4
12008630,04-07-2023 12:24,D0069,Linagliptin,Diabetes,78,2023-09,3
12008631,04-07-2023 12:25,D0026,Senna,Immunosuppressant,46,2024-03,5
12008631,04-07-2023 12:25,D0093,Lisinopril,Antiviral,164,2024-02,6
12008631,04-07-2023 12:25,D0022,Amoxicillin,Cardiovascular,31,2024-03,10
12008632,04-07-2023 12:26,D0091,Ranitidine,Diabetes,185,2023-10,10
12008632,04-07-2023 12:26,D0071,Insulin Glargine,Dermatological,46,2023-08,8
12008632,04-07-2023 12:26,D0100,Sitagliptin,Psychotropic,194,2023-12,8
12008633,04-07-2023 12:27,D0029,Oxycodone,Cardiovascular,87,2023-11,2
12008633,04-07-2023 12:27,D0017,Polyethylene Glycol,Diabetes,111,2023-11,2
12008634,04-07-2023 12:28,D0022,Amoxicillin,Cardiovascular,31,2023-08,7
12008634,04-07-2023 12:28,D0058,Losartan,Psychotropic,126,2023-09,4
12008634,04-07-2023 12:28,D0010,Pravastatin,Dermatological,62,2023-07,4
12008634,04-07-2023 12:28,D0049,Donepezil,Antiviral,184,2024-03,9
12008634,04-07-2023 12:28,D0041,Lorazepam,Neurological,149,2023-11,2
12008635,04-07-2023 12:29,D0023,Nitroglycerin,Oncology,144,2024-02,10
12008635,04-07-2023 12:29,D0071,Fenofibrate,Hormonal,115,2023-09,10
12008635,04-07-2023 12:29,D0033,Cetirizine,Respiratory,193,2024-02,10
12008636,04-07-2023 12:30,D0091,Ranitidine,Diabetes,185,2024-03,7
12008636,04-07-2023 12:30,D0026,Senna,Immunosuppressant,46,2023-06,6
12008636,04-07-2023 12:30,D0093,Galantamine,Immunosuppressant,165,2023-06,7
12008637,04-07-2023 12:31,D0083,Pioglitazone,Diabetes,129,2023-09,6
12008637,04-07-2023 12:31,D0092,Timolol,Respiratory,169,2024-02,4
12008637,04-07-2023 12:31,D0060,Rosuvastatin,Psychotropic,86,2023-07,1
12008637,04-07-2023 12:31,D0075,Risperidone,Antibiotic,129,2023-07,2
12008637,04-07-2023 12:31,D0033,Levothyroxine,Oncology,31,2023-10,5
12008638,04-07-2023 12:32,D0065,Trazodone,Psychotropic,45,2023-10,8
12008638,04-07-2023 12:32,D0059,Venlafaxine,Dermatological,58,2023-09,8
12008639,04-07-2023 12:33,D0093,Lisinopril,Antiviral,164,2023-12,8
12008639,04-07-2023 12:33,D0033,Levothyroxine,Oncology,31,2023-11,8
12008639,04-07-2023 12:33,D0049,Metoprolol,Diabetes,66,2024-04,7
12008639,04-07-2023 12:33,D0001,Amlodipine,Antiviral,160,2023-11,9
12008640,04-07-2023 12:34,D0073,Doxycycline,Cardiovascular,188,2023-11,4
12008640,04-07-2023 12:34,D0068,Aripiprazole,Hormonal,183,2023-12,5
12008641,04-07-2023 12:35,D0004,Duloxetine,Neurological,156,2023-10,10
12008641,04-07-2023 12:35,D0091,Metformin,Analgesic,56,2024-03,6
12008641,04-07-2023 12:35,D0033,Mirtazapine,Antiviral,158,2023-09,1
12008641,04-07-2023 12:35,D0001,Amlodipine,Antiviral,160,2023-10,9
12008642,04-07-2023 12:36,D0042,Saxagliptin,Antibiotic,189,2023-08,4
12008643,04-07-2023 12:37,D0019,Amiodarone,Psychotropic,127,2023-12,4
12008643,04-07-2023 12:37,D0023,Nitroglycerin,Oncology,144,2023-11,3
12008643,04-07-2023 12:37,D0056,Zolpidem,Antifungal,122,2023-07,3
12008643,04-07-2023 12:37,D0085,Rivastigmine,Hormonal,72,2023-08,7
12008643,04-07-2023 12:37,D0095,Tiagabine,Respiratory,96,2023-11,5
12008644,04-07-2023 12:38,D0068,Aripiprazole,Hormonal,183,2023-08,6
12008645,04-07-2023 12:39,D0075,Diclofenac,Neurological,148,2024-03,5
12008645,04-07-2023 12:39,D0004,Duloxetine,Neurological,156,2023-07,4
12008645,04-07-2023 12:39,D0030,Montelukast,Dermatological,93,2024-01,4
12008645,04-07-2023 12:39,D0059,Venlafaxine,Dermatological,58,2023-07,4
12008645,04-07-2023 12:39,D0066,Latanoprost,Psychotropic,177,2024-02,6
12008646,04-07-2023 12:40,D0041,Lorazepam,Neurological,149,2023-12,4
12008647,04-07-2023 12:41,D0098,Tamsulosin,Oncology,122,2024-03,3
12008647,04-07-2023 12:41,D0034,Memantine,Cardiovascular,142,2024-03,10
12008648,04-07-2023 12:42,D0048,Citalopram,Immunosuppressant,187,2024-03,4
12008648,04-07-2023 12:42,D0022,Amoxicillin,Cardiovascular,31,2023-06,9
12008648,04-07-2023 12:42,D0006,Escitalopram,Diabetes,110,2024-04,8
12008648,04-07-2023 12:42,D0030,Montelukast,Dermatological,93,2023-12,9
12008648,04-07-2023 12:42,D0073,Doxycycline,Cardiovascular,188,2023-05,6
12008649,04-07-2023 12:43,D0018,Bimatoprost,Oncology,66,2023-11,8
12008649,04-07-2023 12:43,D0024,Lubiprostone,Gastrointestinal,27,2023-10,10
12008650,04-07-2023 12:44,D0001,Amlodipine,Antiviral,160,2023-12,1
12008650,04-07-2023 12:44,D0068,Tetracycline,Immunosuppressant,149,2023-10,9
12008650,04-07-2023 12:44,D0006,Escitalopram,Diabetes,110,2024-04,2
12008650,04-07-2023 12:44,D0066,Latanoprost,Psychotropic,177,2024-01,9
12008650,04-07-2023 12:44,D0070,Sildenafil,Hormonal,39,2023-12,10
12008651,04-07-2023 12:45,D0058,Losartan,Psychotropic,126,2024-01,7
12008651,04-07-2023 12:45,D0093,Lisinopril,Antiviral,164,2023-09,3
12008652,04-07-2023 12:46,D0081,Propranolol,Gastrointestinal,140,2023-06,4
12008652,04-07-2023 12:46,D0049,Donepezil,Antiviral,184,2024-03,5
12008653,04-07-2023 12:47,D0098,Tamsulosin,Oncology,122,2023-07,8
12008653,04-07-2023 12:47,D0010,Pravastatin,Dermatological,62,2023-12,6
12008653,04-07-2023 12:47,D0023,Nitroglycerin,Oncology,144,2023-12,6
12008653,04-07-2023 12:47,D0059,Venlafaxine,Dermatological,58,2023-10,1
12008653,04-07-2023 12:47,D0093,Docusate,Neurological,70,2023-12,4
12008654,04-07-2023 12:48,D0073,Doxycycline,Cardiovascular,188,2023-12,10
12008654,04-07-2023 12:48,D0010,Tramadol,Oncology,43,2024-01,2
12008654,04-07-2023 12:48,D0052,Cephalexin,Antibiotic,64,2023-12,4
12008655,04-07-2023 12:49,D0062,Prednisone,Antihistamine,75,2023-12,2
12008655,04-07-2023 12:49,D0093,Docusate,Neurological,70,2023-12,9
12008655,04-07-2023 12:49,D0051,Olmesartan,Analgesic,170,2023-12,6
12008655,04-07-2023 12:49,D0049,Donepezil,Antiviral,184,2023-11,1
12008656,04-07-2023 12:50,D0059,Sertraline,Diabetes,200,2023-09,8
12008657,04-07-2023 12:51,D0029,Alprazolam,Analgesic,141,2024-02,8
12008658,04-07-2023 12:52,D0033,Mirtazapine,Antiviral,158,2023-07,1
12008658,04-07-2023 12:52,D0059,Venlafaxine,Dermatological,58,2023-12,2
12008658,04-07-2023 12:52,D0095,Valsartan,Oncology,44,2023-09,8
12008658,04-07-2023 12:52,D0021,Atorvastatin,Immunosuppressant,70,2024-02,7
12008658,04-07-2023 12:52,D0065,Trazodone,Psychotropic,45,2023-12,4
12008659,04-07-2023 12:53,D0036,Famotidine,Antihistamine,87,2023-09,4
12008659,04-07-2023 12:53,D0019,Amiodarone,Psychotropic,127,2023-08,8
12008659,04-07-2023 12:53,D0073,Doxycycline,Cardiovascular,188,2023-07,8
12008659,04-07-2023 12:53,D0049,Metoprolol,Diabetes,66,2023-07,9
12008659,04-07-2023 12:53,D0029,Meloxicam,Antifungal,128,2023-07,5
12008660,04-07-2023 12:54,D0030,Allopurinol,Gastrointestinal,123,2023-10,9
12008660,04-07-2023 12:54,D0022,Amoxicillin,Cardiovascular,31,2023-06,4
12008660,04-07-2023 12:54,D0083,Acetaminophen,Neurological,75,2023-07,4
12008660,04-07-2023 12:54,D0051,Olmesartan,Analgesic,170,2023-10,4
12008660,04-07-2023 12:54,D0073,Quetiapine,Oncology,41,2023-12,1
12008661,04-07-2023 12:55,D0019,Amiodarone,Psychotropic,127,2023-08,9
12008661,04-07-2023 12:55,D0021,Atorvastatin,Immunosuppressant,70,2024-01,5
12008661,04-07-2023 12:55,D0060,Lamotrigine,Antihistamine,166,2023-08,8
12008661,04-07-2023 12:55,D0003,Glipizide,Dermatological,97,2023-05,1
12008661,04-07-2023 12:55,D0051,Ciprofloxacin,Psychotropic,106,2024-03,9
12008662,04-07-2023 12:56,D0083,Pioglitazone,Diabetes,129,2023-12,7
12008662,04-07-2023 12:56,D0100,Sitagliptin,Psychotropic,194,2024-01,5
12008663,04-07-2023 12:57,D0081,Propranolol,Gastrointestinal,140,2023-11,3
12008663,04-07-2023 12:57,D0026,Senna,Immunosuppressant,46,2024-03,1
12008663,04-07-2023 12:57,D0030,Montelukast,Dermatological,93,2024-01,6
12008664,04-07-2023 12:58,D0019,Warfarin,Antibiotic,28,2024-01,8
12008664,04-07-2023 12:58,D0063,Selegiline,Neurological,82,2023-12,6
12008664,04-07-2023 12:58,D0024,Lubiprostone,Gastrointestinal,27,2024-01,2
12008664,04-07-2023 12:58,D0081,Propranolol,Gastrointestinal,140,2023-08,2
12008664,04-07-2023 12:58,D0021,Atorvastatin,Immunosuppressant,70,2023-07,5
12008665,04-07-2023 12:59,D0019,Warfarin,Antibiotic,28,2023-11,4
12008666,04-07-2023 13:00,D0005,Brimonidine,Hormonal,156,2023-05,3
12008666,04-07-2023 13:00,D0060,Rosuvastatin,Psychotropic,86,2024-01,7
12008666,04-07-2023 13:00,D0067,Clindamycin,Respiratory,189,2023-11,4
12008667,04-07-2023 13:01,D0058,Losartan,Psychotropic,126,2023-11,3
12008667,04-07-2023 13:01,D0022,Amoxicillin,Cardiovascular,31,2024-02,2
12008667,04-07-2023 13:01,D0057,Nizatidine,Cardiovascular,50,2023-10,1
12008667,04-07-2023 13:01,D0024,Lubiprostone,Gastrointestinal,27,2023-08,7
12008667,04-07-2023 13:01,D0021,Atorvastatin,Immunosuppressant,70,2023-12,4
12008668,04-07-2023 13:02,D0024,Irbesartan,Immunosuppressant,102,2023-08,2
12008668,04-07-2023 13:02,D0019,Amiodarone,Psychotropic,127,2023-10,4
12008668,04-07-2023 13:02,D0008,Levofloxacin,Analgesic,150,2023-08,7
12008668,04-07-2023 13:02,D0093,Galantamine,Immunosuppressant,165,2023-06,9
12008668,04-07-2023 13:02,D0068,Aripiprazole,Hormonal,183,2023-09,9
12008669,04-07-2023 13:03,D0075,Risperidone,Antibiotic,129,2024-03,1
12008669,04-07-2023 13:03,D0024,Lubiprostone,Gastrointestinal,27,2023-08,9
12008669,04-07-2023 13:03,D0030,Allopurinol,Gastrointestinal,123,2023-11,9
12008670,04-07-2023 13:04,D0028,Dorzolamide,Immunosuppressant,28,2023-11,3
12008670,04-07-2023 13:04,D0056,Zolpidem,Antifungal,122,2023-07,1
12008670,04-07-2023 13:04,D0081,Propranolol,Gastrointestinal,140,2023-10,2
12008671,04-07-2023 13:05,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-09,8
12008671,04-07-2023 13:05,D0099,Omeprazole,Psychotropic,116,2023-08,2
12008671,04-07-2023 13:05,D0092,Timolol,Respiratory,169,2023-05,9
12008672,04-07-2023 13:06,D0077,Digoxin,Antibiotic,186,2023-06,8
12008672,04-07-2023 13:06,D0075,Risperidone,Antibiotic,129,2024-02,5
12008672,04-07-2023 13:06,D0033,Levothyroxine,Oncology,31,2023-11,1
12008672,04-07-2023 13:06,D0026,Senna,Immunosuppressant,46,2024-02,3
12008672,04-07-2023 13:06,D0070,Sildenafil,Hormonal,39,2024-02,2
12008673,04-07-2023 13:07,D0042,Saxagliptin,Antibiotic,189,2023-11,4
12008673,04-07-2023 13:07,D0064,Azithromycin,Psychotropic,191,2023-10,7
12008674,04-07-2023 13:08,D0071,Insulin Glargine,Dermatological,46,2023-10,8
12008674,04-07-2023 13:08,D0088,Bupropion,Respiratory,27,2024-04,5
12008674,04-07-2023 13:08,D0018,Simvastatin,Respiratory,124,2023-06,6
12008674,04-07-2023 13:08,D0066,Latanoprost,Psychotropic,177,2023-05,7
12008675,04-07-2023 13:09,D0080,Carvedilol,Antifungal,176,2023-09,2
12008675,04-07-2023 13:09,D0057,Nizatidine,Cardiovascular,50,2024-03,10
12008676,04-07-2023 13:10,D0060,Rosuvastatin,Psychotropic,86,2023-08,6
12008676,04-07-2023 13:10,D0028,Dorzolamide,Immunosuppressant,28,2023-06,10
12008676,04-07-2023 13:10,D0071,Insulin Glargine,Dermatological,46,2024-03,5
12008676,04-07-2023 13:10,D0070,Sildenafil,Hormonal,39,2023-12,8
12008676,04-07-2023 13:10,D0061,Fexofenadine,Hormonal,54,2023-12,3
12008677,04-07-2023 13:11,D0083,Pioglitazone,Diabetes,129,2023-08,3
12008677,04-07-2023 13:11,D0017,Polyethylene Glycol,Diabetes,111,2023-06,8
12008677,04-07-2023 13:11,D0036,Famotidine,Antihistamine,87,2023-12,7
12008677,04-07-2023 13:11,D0067,Clindamycin,Respiratory,189,2023-06,5
12008677,04-07-2023 13:11,D0033,Levothyroxine,Oncology,31,2024-03,6
12008678,04-07-2023 13:12,D0042,Saxagliptin,Antibiotic,189,2024-03,4
12008678,04-07-2023 13:12,D0012,Ibuprofen,Gastrointestinal,84,2024-02,4
12008678,04-07-2023 13:12,D0021,Atorvastatin,Immunosuppressant,70,2023-08,3
12008678,04-07-2023 13:12,D0075,Diclofenac,Neurological,148,2024-02,10
12008679,04-07-2023 13:13,D0068,Aripiprazole,Hormonal,183,2024-02,7
12008679,04-07-2023 13:13,D0083,Gabapentin,Analgesic,170,2023-05,1
12008680,04-07-2023 13:14,D0098,Tamsulosin,Oncology,122,2024-01,1
12008680,04-07-2023 13:14,D0077,Digoxin,Antibiotic,186,2024-01,2
12008680,04-07-2023 13:14,D0059,Sertraline,Diabetes,200,2024-03,6
12008681,04-07-2023 13:15,D0067,Clindamycin,Respiratory,189,2023-07,9
12008681,04-07-2023 13:15,D0057,Nizatidine,Cardiovascular,50,2023-05,8
12008681,04-07-2023 13:15,D0071,Insulin Glargine,Dermatological,46,2023-10,1
12008682,04-07-2023 13:16,D0049,Metoprolol,Diabetes,66,2023-06,9
12008682,04-07-2023 13:16,D0026,Senna,Immunosuppressant,46,2024-02,9
12008682,04-07-2023 13:16,D0008,Levofloxacin,Analgesic,150,2023-11,10
12008682,04-07-2023 13:16,D0091,Ranitidine,Diabetes,185,2024-01,8
12008683,04-07-2023 13:17,D0049,Metoprolol,Diabetes,66,2024-04,9
12008683,04-07-2023 13:17,D0018,Bimatoprost,Oncology,66,2023-08,3
12008683,04-07-2023 13:17,D0032,Esomeprazole,Gastrointestinal,138,2023-06,3
12008683,04-07-2023 13:17,D0095,Valsartan,Oncology,44,2023-10,9
12008683,04-07-2023 13:17,D0075,Diclofenac,Neurological,148,2023-09,8
12008684,04-07-2023 13:18,D0061,Fexofenadine,Hormonal,54,2023-07,10
12008684,04-07-2023 13:18,D0098,Tamsulosin,Oncology,122,2024-03,3
12008684,04-07-2023 13:18,D0024,Irbesartan,Immunosuppressant,102,2023-09,3
12008684,04-07-2023 13:18,D0068,Tetracycline,Immunosuppressant,149,2024-04,4
12008685,04-07-2023 13:19,D0001,Amlodipine,Antiviral,160,2024-03,10
12008685,04-07-2023 13:19,D0030,Montelukast,Dermatological,93,2023-07,1
12008686,04-07-2023 13:20,D0059,Sertraline,Diabetes,200,2023-09,7
12008686,04-07-2023 13:20,D0021,Clopidogrel,Antiviral,78,2024-04,4
12008686,04-07-2023 13:20,D0088,Furosemide,Hormonal,138,2023-06,2
12008687,04-07-2023 13:21,D0010,Pravastatin,Dermatological,62,2024-04,8
12008687,04-07-2023 13:21,D0066,Latanoprost,Psychotropic,177,2023-07,9
12008687,04-07-2023 13:21,D0091,Ranitidine,Diabetes,185,2023-09,10
12008688,04-07-2023 13:22,D0052,Clonazepam,Oncology,181,2023-08,9
12008689,04-07-2023 13:23,D0029,Nebivolol,Immunosuppressant,79,2023-11,10
12008689,04-07-2023 13:23,D0005,Brimonidine,Hormonal,156,2024-02,5
12008690,04-07-2023 13:24,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-02,5
12008690,04-07-2023 13:24,D0075,Diclofenac,Neurological,148,2023-05,5
12008690,04-07-2023 13:24,D0069,Linagliptin,Diabetes,78,2024-03,6
12008690,04-07-2023 13:24,D0029,Meloxicam,Antifungal,128,2024-03,2
12008691,04-07-2023 13:25,D0067,Clindamycin,Respiratory,189,2023-08,1
12008691,04-07-2023 13:25,D0052,Clonazepam,Oncology,181,2024-03,10
12008691,04-07-2023 13:25,D0059,Sertraline,Diabetes,200,2023-10,9
12008691,04-07-2023 13:25,D0021,Atorvastatin,Immunosuppressant,70,2023-05,5
12008692,04-07-2023 13:26,D0095,Tiagabine,Respiratory,96,2024-03,2
12008692,04-07-2023 13:26,D0085,Pantoprazole,Immunosuppressant,50,2024-03,7
12008692,04-07-2023 13:26,D0060,Rosuvastatin,Psychotropic,86,2023-07,2
12008693,04-07-2023 13:27,D0024,Lubiprostone,Gastrointestinal,27,2023-07,2
12008693,04-07-2023 13:27,D0010,Pravastatin,Dermatological,62,2023-05,1
12008693,04-07-2023 13:27,D0085,Rivastigmine,Hormonal,72,2024-01,1
12008693,04-07-2023 13:27,D0066,Latanoprost,Psychotropic,177,2023-12,7
12008694,04-07-2023 13:28,D0048,Citalopram,Immunosuppressant,187,2023-09,5
12008694,04-07-2023 13:28,D0099,Omeprazole,Psychotropic,116,2024-03,8
12008695,04-07-2023 13:29,D0047,Ezetimibe,Psychotropic,140,2023-06,8
12008696,04-07-2023 13:30,D0050,Lansoprazole,Analgesic,34,2023-07,4
12008696,04-07-2023 13:30,D0060,Lamotrigine,Antihistamine,166,2024-02,4
12008697,04-07-2023 13:31,D0004,Duloxetine,Neurological,156,2024-02,4
12008697,04-07-2023 13:31,D0083,Acetaminophen,Neurological,75,2023-11,3
12008697,04-07-2023 13:31,D0059,Sertraline,Diabetes,200,2024-03,4
12008697,04-07-2023 13:31,D0049,Donepezil,Antiviral,184,2023-08,4
12008698,04-07-2023 13:32,D0088,Furosemide,Hormonal,138,2023-07,7
12008699,04-07-2023 13:33,D0001,Amlodipine,Antiviral,160,2024-02,8
12008700,04-07-2023 13:34,D0071,Fenofibrate,Hormonal,115,2023-11,3
12008700,04-07-2023 13:34,D0091,Ranitidine,Diabetes,185,2024-03,3
12008700,04-07-2023 13:34,D0029,Meloxicam,Antifungal,128,2024-01,9
12008701,04-07-2023 13:35,D0066,Latanoprost,Psychotropic,177,2023-10,7
12008702,04-07-2023 13:36,D0085,Pantoprazole,Immunosuppressant,50,2024-01,4
12008702,04-07-2023 13:36,D0091,Ranitidine,Diabetes,185,2024-04,1
12008702,04-07-2023 13:36,D0091,Metformin,Analgesic,56,2023-09,2
12008703,04-07-2023 13:37,D0085,Rivastigmine,Hormonal,72,2023-12,10
12008703,04-07-2023 13:37,D0018,Simvastatin,Respiratory,124,2023-07,2
12008703,04-07-2023 13:37,D0066,Latanoprost,Psychotropic,177,2023-09,5
12008703,04-07-2023 13:37,D0005,Brimonidine,Hormonal,156,2024-03,7
12008704,04-07-2023 13:38,D0033,Levothyroxine,Oncology,31,2024-02,9
12008705,04-07-2023 13:39,D0073,Doxycycline,Cardiovascular,188,2023-06,3
12008705,04-07-2023 13:39,D0028,Dorzolamide,Immunosuppressant,28,2024-01,9
12008706,04-07-2023 13:40,D0029,Oxycodone,Cardiovascular,87,2023-05,8
12008706,04-07-2023 13:40,D0067,Clindamycin,Respiratory,189,2023-09,7
12008707,04-07-2023 13:41,D0085,Rivastigmine,Hormonal,72,2024-01,2
12008707,04-07-2023 13:41,D0018,Simvastatin,Respiratory,124,2023-11,3
12008708,04-07-2023 13:42,D0024,Irbesartan,Immunosuppressant,102,2023-07,6
12008708,04-07-2023 13:42,D0049,Metoprolol,Diabetes,66,2023-06,10
12008708,04-07-2023 13:42,D0079,Bisacodyl,Oncology,84,2023-10,6
12008708,04-07-2023 13:42,D0052,Clonazepam,Oncology,181,2024-01,4
12008709,04-07-2023 13:43,D0093,Lisinopril,Antiviral,164,2024-01,5
12008709,04-07-2023 13:43,D0051,Olmesartan,Analgesic,170,2023-11,5
12008710,04-07-2023 13:44,D0100,Sitagliptin,Psychotropic,194,2024-04,6
12008710,04-07-2023 13:44,D0099,Omeprazole,Psychotropic,116,2023-08,4
12008710,04-07-2023 13:44,D0098,Tamsulosin,Oncology,122,2023-08,8
12008711,04-07-2023 13:45,D0075,Risperidone,Antibiotic,129,2024-02,4
12008711,04-07-2023 13:45,D0083,Gabapentin,Analgesic,170,2023-06,4
12008711,04-07-2023 13:45,D0029,Meloxicam,Antifungal,128,2024-02,4
12008712,04-07-2023 13:46,D0083,Acetaminophen,Neurological,75,2024-04,8
12008712,04-07-2023 13:46,D0071,Fenofibrate,Hormonal,115,2023-08,10
12008712,04-07-2023 13:46,D0063,Selegiline,Neurological,82,2024-02,8
12008712,04-07-2023 13:46,D0052,Clonazepam,Oncology,181,2023-07,3
12008713,04-07-2023 13:47,D0051,Olmesartan,Analgesic,170,2023-11,10
12008713,04-07-2023 13:47,D0056,Lactulose,Hormonal,184,2023-11,10
12008713,04-07-2023 13:47,D0073,Quetiapine,Oncology,41,2023-07,4
12008714,04-07-2023 13:48,D0068,Aripiprazole,Hormonal,183,2024-02,2
